"food_nutrient_conversion_factor_id","value"
"21223","6.25"
"21224","6.25"
"21225","6.25"
"21226","6.25"
"21227","6.25"
"21228","6.25"
"21229","6.25"
"21230","6.25"
"21231","6.25"
"21232","6.25"
"21233","5.46"
"21234","5.46"
"21235","5.46"
"21236","5.46"
"21237","6.25"
"21238","6.25"
"21239","6.25"
"21240","6.25"
"21241","6.25"
"21242","6.25"
"21243","6.25"
"21244","6.25"
"21245","6.25"
"21246","6.25"
"21247","6.25"
"21248","6.25"
"21249","6.25"
"21250","6.25"
"21251","6.25"
"21252","6.25"
"21253","6.25"
"21254","6.25"
"21255","6.25"
"21256","6.25"
"21257","6.25"
"21258","6.25"
"21259","6.25"
"21260","6.25"
"21261","6.25"
"21262","6.25"
"21263","6.25"
"21264","6.25"
"21265","6.25"
"21266","6.25"
"21267","6.25"
"21268","6.25"
"21269","6.25"
"21270","6.25"
"21271","6.25"
"21272","6.25"
"21273","6.25"
"21274","6.25"
"21275","6.25"
"21276","6.25"
"21277","6.25"
"21278","6.25"
"21279","6.25"
"21280","6.25"
"21281","6.25"
"21282","6.25"
"21283","6.25"
"21284","6.25"
"21285","6.25"
"21286","6.25"
"21287","6.25"
"21288","6.25"
"21289","6.25"
"21290","6.25"
"21291","6.25"
"21292","6.25"
"21293","6.25"
"21294","6.25"
"21295","6.25"
"21296","6.25"
"21297","6.25"
"21298","6.25"
"21299","6.25"
"21300","6.25"
"21301","6.25"
"21302","5.8"
"21303","5.95"
"21304","5.7"
"21305","5.7"
"21306","5.7"
"21307","5.83"
"21308","5.83"
"21309","5.95"
"21310","5.83"
"21311","5.95"
"21312","5.7"
"21313","5.7"
"21314","5.7"
"21315","6.25"
"21316","6.25"
"21317","6.25"
"21318","6.25"
"21319","6.25"
"21320","6.25"
"21321","6.25"
"21322","6.25"
"21323","6.25"
"21324","6.25"
"21325","6.25"
"21326","6.25"
"21327","6.25"
"21328","6.25"
"21329","6.25"
"21330","6.25"
"21331","6.25"
"21332","6.25"
"21333","6.25"
"21334","6.25"
"21335","6.25"
"21336","6.25"
"21337","6.25"
"21338","6.25"
"21339","6.25"
"21340","6.25"
"21341","6.25"
"21342","6.25"
"21343","6.25"
"21344","6.25"
"21345","6.25"
"21346","6.25"
"21347","6.25"
"21348","6.25"
"21349","6.25"
"21350","6.25"
"21351","6.25"
"21352","6.25"
"21353","6.25"
"21354","6.25"
"21355","6.25"
"21356","6.25"
"21357","6.25"
"21358","6.25"
"21359","6.25"
"21360","6.25"
"21361","6.25"
"21362","6.25"
"21363","6.25"
"21364","6.25"
"21365","6.25"
"21366","6.25"
"21367","6.25"
"21368","6.25"
"21369","6.25"
"21370","6.25"
"21371","6.25"
"21372","6.25"
"21373","6.25"
"21374","6.25"
"21375","6.25"
"21376","6.25"
"21377","6.25"
"21378","6.25"
"21379","6.25"
"21380","6.25"
"21381","6.25"
"21382","6.25"
"21383","6.25"
"21384","6.25"
"21385","6.25"
"21386","6.25"
"21387","6.25"
"21388","6.25"
"21389","6.25"
"21390","6.25"
"21391","6.25"
"21392","6.25"
"21393","6.25"
"21394","6.25"
"21395","6.25"
"21396","6.25"
"21397","6.25"
"21398","6.25"
"21399","6.25"
"21400","6.25"
"21401","6.25"
"21402","6.25"
"21403","6.25"
"21404","6.25"
"21405","6.25"
"21406","6.25"
"21407","6.25"
"21408","6.25"
"21409","6.25"
"21410","6.25"
"21411","6.25"
"21412","6.25"
"21413","6.25"
"21414","6.25"
"21415","6.25"
"21416","6.25"
"21417","6.25"
"21418","6.25"
"21419","6.25"
"21420","6.25"
"21421","6.25"
"21422","6.25"
"21423","6.25"
"21424","6.25"
"21425","6.25"
"21426","6.25"
"21427","6.25"
"21428","6.25"
"21429","6.25"
"21430","6.25"
"21431","6.25"
"21432","6.25"
"21433","6.25"
"21434","6.25"
"21435","6.25"
"21436","6.25"
"21437","6.25"
"21438","6.25"
"21439","6.25"
"21440","6.25"
"21441","6.25"
"21442","6.25"
"21443","6.25"
"21444","6.25"
"21445","6.25"
"21446","6.25"
"21447","6.25"
"21448","6.25"
"21449","6.25"
"21450","6.25"
"21451","6.25"
"21452","6.25"
"21453","6.25"
"21454","6.25"
"21455","6.25"
"21456","6.25"
"21457","6.25"
"21458","6.25"
"21459","6.25"
"21460","6.25"
"21461","6.25"
"21462","6.25"
"21463","6.25"
"21464","6.25"
"21465","6.25"
"21466","6.25"
"21467","6.25"
"21468","6.25"
"21469","6.25"
"21470","6.25"
"21471","6.25"
"21472","6.25"
"21473","6.25"
"21474","6.25"
"21475","6.25"
"21476","6.25"
"21477","6.25"
"21478","6.25"
"21479","6.25"
"21480","6.25"
"21481","6.38"
"21482","6.25"
"21483","6.38"
"21484","6.38"
"21485","6.25"
"21486","6.25"
"21487","6.25"
"21488","6.25"
"21489","0"
"21490","6.25"
"21491","6.25"
"21492","6.25"
"21493","6.25"
"21494","6.25"
"21495","6.25"
"21496","6.25"
"21497","6.25"
"21498","6.25"
"21499","6.25"
"21500","6.25"
"21501","6.25"
"21502","6.25"
"21503","6.25"
"21504","6.25"
"21505","6.25"
"21506","6.25"
"21507","6.25"
"21508","6.25"
"21509","6.25"
"21510","0"
"21511","6.25"
"21512","6.25"
"21513","6.25"
"21514","6.25"
"21515","6.25"
"21516","6.25"
"21517","6.25"
"21518","6.25"
"21519","6.25"
"21520","6.25"
"21521","6.25"
"21522","6.25"
"21523","6.25"
"21524","6.25"
"21525","6.25"
"21526","6.25"
"21527","6.25"
"21528","6.25"
"21529","6.25"
"21530","6.25"
"21531","6.1"
"21532","6.25"
"21533","6.25"
"21534","6.25"
"21535","6.25"
"21536","6.25"
"21537","6.25"
"21538","6.25"
"21539","6.25"
"21540","6.25"
"21541","6.25"
"21542","6.25"
"21543","6.25"
"21544","6.25"
"21545","6.25"
"21546","6.25"
"21547","6.25"
"21548","6.25"
"21549","6.23"
"21550","6.25"
"21551","6.25"
"21552","6.25"
"21553","6.25"
"21554","6.25"
"21555","6.25"
"21556","6.25"
"21557","6.21"
"21558","6.25"
"21559","6.25"
"21560","6.25"
"21561","6.25"
"21562","6.25"
"21563","6.25"
"21564","6.25"
"21565","6.25"
"21566","6.25"
"21567","6.25"
"21568","6.25"
"21569","6.25"
"21570","6.25"
"21571","6.25"
"21572","6.25"
"21573","6.25"
"21574","6.25"
"21575","6.25"
"21576","6.25"
"21577","6.25"
"21578","6.25"
"21579","6.25"
"21580","6.25"
"21581","6.25"
"21582","6.25"
"21583","6.25"
"21584","6.25"
"21585","6.25"
"21586","6.25"
"21587","6.25"
"21588","6.25"
"21589","6.25"
"21590","6.25"
"21591","6.25"
"21592","6.25"
"21593","6.25"
"21594","6.25"
"21595","6.25"
"21596","5.46"
"21597","5.46"
"21598","5.46"
"21599","5.46"
"21600","5.46"
"21601","5.46"
"21602","5.46"
"21603","5.46"
"21604","6.25"
"21605","6.25"
"21606","6.25"
"21607","6.25"
"21608","6.25"
"21609","6.25"
"21610","6.25"
"21611","6.25"
"21612","6.25"
"21613","6.25"
"21614","6.25"
"21615","6.25"
"21616","6.25"
"21617","6.25"
"21618","6.25"
"21619","6.25"
"21620","6.25"
"21621","6.25"
"21622","6.25"
"21623","6.25"
"21624","6.25"
"21625","6.25"
"21626","5.46"
"21627","6.25"
"21628","6.25"
"21629","6.25"
"21630","6.25"
"21631","6.25"
"21632","6.25"
"21633","6.25"
"21634","6.25"
"21635","6.25"
"21636","6.25"
"21637","6.25"
"21638","6.25"
"21639","6.25"
"21640","6.25"
"21641","6.25"
"21642","6.25"
"21643","6.25"
"21644","6.25"
"21645","6.25"
"21646","6.25"
"21647","6.25"
"21648","6.25"
"21649","6.25"
"21650","6.25"
"21651","6.25"
"21652","6.25"
"21653","6.25"
"21654","6.25"
"21655","6.25"
"21656","6.25"
"21657","6.25"
"21658","6.25"
"21659","6.25"
"21660","6.25"
"21661","6.25"
"21662","6.25"
"21663","6.25"
"21664","6.25"
"21665","6.25"
"21666","6.25"
"21667","6.25"
"21668","6.25"
"21669","6.25"
"21670","6.25"
"21671","6.25"
"21672","6.25"
"21673","6.25"
"21674","6.25"
"21675","6.25"
"21676","6.25"
"21677","6.25"
"21678","6.25"
"21679","6.25"
"21680","6.25"
"21681","6.25"
"21682","6.25"
"21683","6.25"
"21684","6.25"
"21685","6.25"
"21686","6.25"
"21687","6.25"
"21688","6.25"
"21689","6.25"
"21690","6.25"
"21691","6.25"
"21692","6.25"
"21693","6.25"
"21694","6.25"
"21695","6.25"
"21696","6.25"
"21697","6.25"
"21698","6.25"
"21699","6.25"
"21700","6.25"
"21701","6.25"
"21702","6.25"
"21703","6.25"
"21704","6.25"
"21705","6.25"
"21706","6.25"
"21707","6.25"
"21708","6.25"
"21709","6.25"
"21710","6.25"
"21711","6.25"
"21712","6.25"
"21713","6.25"
"21714","6.25"
"21715","6.25"
"21716","6.25"
"21717","6.25"
"21718","6.25"
"21719","6.25"
"21720","6.25"
"21721","6.25"
"21722","6.25"
"21723","6.25"
"21724","6.25"
"21725","6.25"
"21726","6.25"
"21727","6.25"
"21728","6.25"
"21729","6.25"
"21730","6.25"
"21731","6.25"
"21732","6.25"
"21733","6.25"
"21734","6.25"
"21735","6.25"
"21736","6.25"
"21737","6.25"
"21738","6.25"
"21739","6.25"
"21740","6.25"
"21741","6.25"
"21742","6.25"
"21743","6.25"
"21744","6.25"
"21745","6.25"
"21746","6.25"
"21747","6.25"
"21748","6.25"
"21749","6.25"
"21750","6.25"
"21751","6.25"
"21752","6.25"
"21753","6.25"
"21754","6.25"
"21755","6.25"
"21756","6.25"
"21757","6.25"
"21758","6.25"
"21759","6.25"
"21760","6.25"
"21761","6.25"
"21762","6.25"
"21763","6.25"
"21764","6.25"
"21765","6.25"
"21766","6.25"
"21767","6.25"
"21768","6.25"
"21769","6.25"
"21770","6.25"
"21771","6.25"
"21772","6.25"
"21773","6.25"
"21774","6.25"
"21775","6.25"
"21776","6.25"
"21777","6.25"
"21778","6.25"
"21779","6.25"
"21780","6.25"
"21781","6.25"
"21782","6.25"
"21783","6.25"
"21784","6.25"
"21785","6.25"
"21786","6.25"
"21787","6.25"
"21788","6.25"
"21789","6.25"
"21790","6.25"
"21791","6.25"
"21792","6.25"
"21793","6.25"
"21794","6.25"
"21795","6.25"
"21796","6.25"
"21797","6.25"
"21798","6.25"
"21799","6.25"
"21800","6.25"
"21801","6.25"
"21802","6.25"
"21803","6.25"
"21804","6.25"
"21805","6.25"
"21806","6.25"
"21807","6.25"
"21808","6.25"
"21809","6.25"
"21810","6.25"
"21811","6.25"
"21812","6.25"
"21813","6.25"
"21814","6.25"
"21815","6.25"
"21816","6.25"
"21817","6.25"
"21818","6.25"
"21819","6.25"
"21820","6.25"
"21821","6.25"
"21822","6.25"
"21823","6.25"
"21824","6.25"
"21825","6.25"
"21826","6.25"
"21827","6.25"
"21828","6.25"
"21829","6.25"
"21830","6.25"
"21831","6.25"
"21832","6.25"
"21833","6.25"
"21834","6.25"
"21835","6.25"
"21836","6.25"
"21837","6.25"
"21838","6.25"
"21839","6.25"
"21840","6.25"
"21841","6.25"
"21842","6.25"
"21843","6.25"
"21844","6.25"
"21845","6.25"
"21846","6.25"
"21847","6.25"
"21848","6.25"
"21849","6.25"
"21850","6.25"
"21851","6.25"
"21852","6.25"
"21853","6.25"
"21854","6.25"
"21855","6.25"
"21856","6.25"
"21857","6.25"
"21858","6.25"
"21859","6.25"
"21860","6.25"
"21861","6.25"
"21862","6.25"
"21863","6.25"
"21864","6.25"
"21865","6.25"
"21866","6.25"
"21867","6.25"
"21868","6.25"
"21869","6.25"
"21870","6.25"
"21871","6.25"
"21872","6.25"
"21873","6.25"
"21874","6.25"
"21875","6.25"
"21876","6.25"
"21877","6.25"
"21878","6.25"
"21879","6.25"
"21880","6.25"
"21881","6.25"
"21882","6.25"
"21883","6.25"
"21884","6.25"
"21885","6.25"
"21886","6.25"
"21887","6.25"
"21888","6.25"
"21889","6.25"
"21890","6.25"
"21891","6.25"
"21892","6.25"
"21893","6.25"
"21894","6.25"
"21895","6.25"
"21896","6.25"
"21897","6.25"
"21898","6.25"
"21899","6.25"
"21900","6.25"
"21901","6.25"
"21902","6.25"
"21903","6.25"
"21904","6.25"
"21905","6.25"
"21906","6.25"
"21907","6.25"
"21908","6.25"
"21909","6.25"
"21910","6.25"
"21911","6.25"
"21912","6.25"
"21913","6.25"
"21914","6.25"
"21915","6.25"
"21916","6.25"
"21917","6.25"
"21918","6.25"
"21919","6.25"
"21920","6.25"
"21921","6.25"
"21922","6.25"
"21923","6.25"
"21924","6.25"
"21925","6.25"
"21926","6.25"
"21927","6.25"
"21928","6.25"
"21929","6.25"
"21930","6.25"
"21931","6.25"
"21932","6.25"
"21933","6.25"
"21934","6.25"
"21935","6.25"
"21936","6.25"
"21937","6.25"
"21938","6.25"
"21939","6.25"
"21940","6.25"
"21941","6.25"
"21942","6.25"
"21943","6.25"
"21944","6.25"
"21945","6.25"
"21946","6.25"
"21947","6.25"
"21948","6.25"
"21949","6.25"
"21950","6.25"
"21951","6.25"
"21952","6.25"
"21953","6.25"
"21954","6.25"
"21955","6.25"
"21956","6.25"
"21957","6.25"
"21958","6.25"
"21959","6.25"
"21960","6.25"
"21961","6.25"
"21962","6.25"
"21963","6.25"
"21964","6.25"
"21965","6.25"
"21966","6.25"
"21967","6.25"
"21968","6.25"
"21969","6.25"
"21970","6.25"
"21971","6.25"
"21972","6.25"
"21973","6.25"
"21974","6.25"
"21975","6.25"
"21976","6.25"
"21977","6.25"
"21978","6.25"
"21979","6.25"
"21980","6.25"
"21981","6.25"
"21982","6.25"
"21983","6.25"
"21984","6.25"
"21985","6.25"
"21986","6.25"
"21987","6.25"
"21988","6.25"
"21989","6.25"
"21990","6.25"
"21991","6.25"
"21992","6.25"
"21993","6.25"
"21994","6.25"
"21995","6.25"
"21996","6.25"
"21997","6.25"
"21998","6.25"
"21999","6.25"
"22000","6.25"
"22001","6.25"
"22002","6.25"
"22003","6.25"
"22004","6.25"
"22005","6.25"
"22006","6.25"
"22007","6.25"
"22008","6.25"
"22009","6.25"
"22010","6.5"
"22011","6.5"
"22012","6.25"
"22013","6.5"
"22014","6.25"
"22015","6.25"
"22016","6.25"
"22017","6.25"
"22018","6.25"
"22019","6.25"
"22020","6.25"
"22021","6.26"
"22022","6.25"
"22023","6.25"
"22024","6.25"
"22025","6.25"
"22026","6.25"
"22027","6.25"
"22028","0"
"22029","6.25"
"22030","6.25"
"22031","6.25"
"22032","6.25"
"22033","6.25"
"22034","6.25"
"22035","6.25"
"22036","6.25"
"22037","6.25"
"22038","6.25"
"22039","6.25"
"22040","6.25"
"22041","6.25"
"22042","6.25"
"22043","6.25"
"22044","6.25"
"22045","6.25"
"22046","6.25"
"22047","6.25"
"22048","6.25"
"22049","6.25"
"22050","6.25"
"22051","6.25"
"22052","6.25"
"22053","6.25"
"22054","6.25"
"22055","6.25"
"22056","6.25"
"22057","6.25"
"22058","6.25"
"22059","6.25"
"22060","6.25"
"22061","6.25"
"22062","6.25"
"22063","6.25"
"22064","6.25"
"22065","6.25"
"22066","6.25"
"22067","0"
"22068","6.25"
"22069","0"
"22070","6.25"
"22071","6.25"
"22072","6.38"
"22073","6.25"
"22074","6.38"
"22075","6.25"
"22076","6.25"
"22077","6.38"
"22078","6.25"
"22079","0"
"22080","6.25"
"22081","6.25"
"22082","6.25"
"22083","6.25"
"22084","5.7"
"22085","5.8"
"22086","5.7"
"22087","0"
"22088","0"
"22089","5.9"
"22090","6"
"22091","6.25"
"22092","0"
"22093","5.7"
"22094","5.7"
"22095","5.8"
"22096","5.7"
"22097","5.8"
"22098","5.8"
"22099","5.8"
"22100","5.8"
"22101","5.9"
"22102","5.8"
"22103","6.25"
"22104","0"
"22105","0"
"22106","0"
"22107","5.7"
"22108","5.7"
"22109","5.7"
"22110","0"
"22111","5.8"
"22112","6.1"
"22113","5.9"
"22114","5.8"
"22115","5.8"
"22116","5.8"
"22117","0"
"22118","5.6"
"22119","6"
"22120","6"
"22121","6.1"
"22122","5.8"
"22123","5.9"
"22124","5.6"
"22125","0"
"22126","5.9"
"22127","5.7"
"22128","5.8"
"22129","5.9"
"22130","0"
"22131","5.7"
"22132","5.7"
"22133","5.9"
"22134","0"
"22135","5.8"
"22136","5.9"
"22137","0"
"22138","0"
"22139","5.6"
"22140","5.9"
"22141","5.8"
"22142","5.6"
"22143","5.5"
"22144","5.7"
"22145","5.9"
"22146","5.8"
"22147","5.9"
"22148","5.7"
"22149","5.9"
"22150","5.6"
"22151","5.7"
"22152","5.8"
"22153","5.8"
"22154","5.7"
"22155","6"
"22156","5.8"
"22157","5.6"
"22158","5.8"
"22159","0"
"22160","5.9"
"22161","5.9"
"22162","5.9"
"22163","6.25"
"22164","5.9"
"22165","5.9"
"22166","5.8"
"22167","6.25"
"22168","0"
"22169","0"
"22170","5.7"
"22171","5.7"
"22172","5.9"
"22173","5.9"
"22174","0"
"22175","5.8"
"22176","0"
"22177","5.7"
"22178","0"
"22179","6"
"22180","5.7"
"22181","6"
"22182","6"
"22183","6.1"
"22184","0"
"22185","0"
"22186","5.8"
"22187","5.7"
"22188","5.7"
"22189","0"
"22190","0"
"22191","5.8"
"22192","5.8"
"22193","5.8"
"22194","5.7"
"22195","5.7"
"22196","6"
"22197","6"
"22198","5.8"
"22199","6.25"
"22200","6.2"
"22201","5.7"
"22202","0"
"22203","0"
"22204","6.2"
"22205","6.2"
"22206","6.25"
"22207","0"
"22208","0"
"22209","0"
"22210","0"
"22211","6.1"
"22212","5.9"
"22213","5.9"
"22214","5.8"
"22215","6"
"22216","5.8"
"22217","5.9"
"22218","5.7"
"22219","5.7"
"22220","5.7"
"22221","5.8"
"22222","5.8"
"22223","5.8"
"22224","5.8"
"22225","5.8"
"22226","5.7"
"22227","5.7"
"22228","6.2"
"22229","5.7"
"22230","6.25"
"22231","6.25"
"22232","6.25"
"22233","6.25"
"22234","6.25"
"22235","6.25"
"22236","6.25"
"22237","6.25"
"22238","6.25"
"22239","6.25"
"22240","6.25"
"22241","6.25"
"22242","6.25"
"22243","6.25"
"22244","0"
"22245","6.25"
"22246","6.25"
"22247","6.25"
"22248","0"
"22249","6.25"
"22250","6.25"
"22251","6.38"
"22252","6.25"
"22253","6.25"
"22254","0"
"22255","6.38"
"22256","6.25"
"22257","6.25"
"22258","6.25"
"22259","6.25"
"22260","6.25"
"22261","6.25"
"22262","6.25"
"22263","6.25"
"22264","6.25"
"22265","6.25"
"22266","6.25"
"22267","0"
"22268","6.25"
"22269","6.25"
"22270","6.25"
"22271","6.25"
"22272","6.25"
"22273","6.25"
"22274","6.25"
"22275","6.25"
"22276","6.25"
"22277","6.25"
"22278","6.25"
"22279","6.25"
"22280","6.25"
"22281","6.25"
"22282","6.25"
"22283","6.25"
"22284","6.25"
"22285","6.25"
"22286","6.25"
"22287","6.25"
"22288","6.25"
"22289","6.25"
"22290","6.25"
"22291","6.25"
"22292","6.25"
"22293","6.25"
"22294","6.25"
"22295","6.25"
"22296","6.25"
"22297","6.25"
"22298","6.25"
"22299","6.25"
"22300","6.25"
"22301","6.25"
"22302","6.25"
"22303","6.25"
"22304","6.25"
"22305","6.25"
"22306","6.25"
"22307","6.25"
"22308","6.25"
"22309","6.25"
"22310","6.25"
"22311","6.25"
"22312","6.25"
"22313","6.25"
"22314","6.25"
"22315","6.25"
"22316","6.25"
"22317","6.25"
"22318","6.25"
"22319","6.25"
"22320","6.25"
"22321","6.25"
"22322","6.25"
"22323","6.25"
"22324","6.25"
"22325","6.25"
"22326","6.25"
"22327","6.25"
"22328","6.25"
"22329","6.25"
"22330","6.25"
"22331","6.25"
"22332","6.25"
"22333","6.25"
"22334","6.25"
"22335","6.25"
"22336","6.25"
"22337","6.25"
"22338","6.25"
"22339","6.25"
"22340","6.25"
"22341","6.25"
"22342","6.25"
"22343","6.25"
"22344","6.25"
"22345","6.25"
"22346","6.25"
"22347","6.25"
"22348","6.25"
"22349","6.25"
"22350","6.25"
"22351","6.25"
"22352","6.25"
"22353","6.25"
"22354","6.25"
"22355","6.25"
"22356","6.25"
"22357","6.25"
"22358","6.25"
"22359","6.25"
"22360","6.25"
"22361","6.25"
"22362","6.25"
"22363","6.25"
"22364","6.25"
"22365","6.25"
"22366","6.25"
"22367","6.25"
"22368","6.25"
"22369","6.25"
"22370","6.25"
"22371","6.25"
"22372","6.25"
"22373","6.25"
"22374","6.25"
"22375","6.25"
"22376","6.25"
"22377","6.25"
"22378","6.25"
"22379","6.25"
"22380","6.25"
"22381","6.25"
"22382","6.25"
"22383","6.25"
"22384","6.25"
"22385","6.25"
"22386","6.25"
"22387","6.25"
"22388","6.25"
"22389","6.25"
"22390","6.25"
"22391","6.25"
"22392","6.25"
"22393","6.25"
"22394","6.25"
"22395","6.25"
"22396","6.25"
"22397","5.46"
"22398","6.25"
"22399","6.25"
"22400","6.25"
"22401","6.25"
"22402","6.25"
"22403","6.25"
"22404","6.25"
"22405","6.25"
"22406","6.25"
"22407","6.25"
"22408","6.25"
"22409","6.25"
"22410","6.25"
"22411","6.25"
"22412","6.25"
"22413","6.25"
"22414","6.25"
"22415","6.25"
"22416","6.25"
"22417","6.25"
"22418","6.25"
"22419","6.25"
"22420","6.25"
"22421","6.25"
"22422","6.25"
"22423","6.25"
"22424","6.25"
"22425","6.25"
"22426","6.25"
"22427","6.25"
"22428","6.25"
"22429","6.25"
"22430","6.25"
"22431","6.25"
"22432","6.25"
"22433","6.25"
"22434","6.25"
"22435","6.25"
"22436","6.25"
"22437","6.25"
"22438","6.25"
"22439","6.25"
"22440","6.25"
"22441","6.25"
